Date,Description,Amount
2025-01-10,SYNTHETIC SHOP 0061,-4.57
2025-01-10,SYNTHETIC SHOP 0062,-4.94
2025-01-10,SYNTHETIC SHOP 0063,-5.31
2025-01-10,SYNTHETIC SHOP 0064,-5.68
2025-01-10,SYNTHETIC SHOP 0065,-6.05
2025-01-11,SYNTHETIC SHOP 0066,-6.42
2025-01-11,SYNTHETIC SHOP 0067,-6.79
2025-01-11,SYNTHETIC SHOP 0068,-7.16
2025-01-11,SYNTHETIC SHOP 0069,-7.53
2025-01-11,SYNTHETIC SHOP 0070,-7.90
2025-01-11,SYNTHETIC SHOP 0071,-8.27
2025-01-11,SYNTHETIC SHOP 0072,-8.64
2025-01-12,SYNTHETIC SHOP 0073,-9.01
2025-01-12,SYNTHETIC SHOP 0074,-9.38
2025-01-12,SYNTHETIC SHOP 0075,-9.75
2025-01-12,SYNTHETIC SHOP 0076,-10.12
2025-01-12,SYNTHETIC SHOP 0077,-10.49
2025-01-12,SYNTHETIC SHOP 0078,-10.86
2025-01-13,SYNTHETIC SHOP 0079,-11.23
2025-01-13,SYNTHETIC SHOP 0080,250.00
2025-01-13,SYNTHETIC SHOP 0081,-11.97
2025-01-13,SYNTHETIC SHOP 0082,-12.34
2025-01-13,SYNTHETIC SHOP 0083,-12.71
2025-01-13,SYNTHETIC SHOP 0084,-13.08
2025-01-13,SYNTHETIC SHOP 0085,-13.45
2025-01-14,SYNTHETIC SHOP 0086,-13.82
2025-01-14,SYNTHETIC SHOP 0087,-14.19
2025-01-14,SYNTHETIC SHOP 0088,-14.56
2025-01-14,SYNTHETIC SHOP 0089,-14.93
2025-01-14,SYNTHETIC SHOP 0090,-15.30
2025-01-14,SYNTHETIC SHOP 0091,-15.67
2025-01-14,SYNTHETIC SHOP 0092,-16.04
2025-01-15,SYNTHETIC SHOP 0093,-16.41
2025-01-15,SYNTHETIC SHOP 0094,-16.78
2025-01-15,SYNTHETIC SHOP 0095,-17.15
2025-01-15,SYNTHETIC SHOP 0096,-17.52
2025-01-15,SYNTHETIC SHOP 0097,-17.89
2025-01-15,SYNTHETIC SHOP 0098,-18.26
2025-01-16,SYNTHETIC SHOP 0099,-18.63
2025-01-16,SYNTHETIC SHOP 0100,250.00
2025-01-16,SYNTHETIC SHOP 0101,-19.37
2025-01-16,SYNTHETIC SHOP 0102,-19.74
2025-01-16,SYNTHETIC SHOP 0103,-1.11
2025-01-16,SYNTHETIC SHOP 0104,-1.48
2025-01-16,SYNTHETIC SHOP 0105,-1.85
2025-01-17,SYNTHETIC SHOP 0106,-2.22
2025-01-17,SYNTHETIC SHOP 0107,-2.59
2025-01-17,SYNTHETIC SHOP 0108,-2.96
2025-01-17,SYNTHETIC SHOP 0109,-3.33
2025-01-17,SYNTHETIC SHOP 0110,-3.70
2025-01-17,SYNTHETIC SHOP 0111,-4.07
2025-01-18,SYNTHETIC SHOP 0112,-4.44
2025-01-18,SYNTHETIC SHOP 0113,-4.81
2025-01-18,SYNTHETIC SHOP 0114,-5.18
2025-01-18,SYNTHETIC SHOP 0115,-5.55
2025-01-18,SYNTHETIC SHOP 0116,-5.92
2025-01-18,SYNTHETIC SHOP 0117,-6.29
2025-01-18,SYNTHETIC SHOP 0118,-6.66
2025-01-19,SYNTHETIC SHOP 0119,-7.03
2025-01-19,SYNTHETIC SHOP 0120,250.00
2025-01-19,SYNTHETIC SHOP 0121,-7.77
2025-01-19,SYNTHETIC SHOP 0122,-8.14
2025-01-19,SYNTHETIC SHOP 0123,-8.51
2025-01-19,SYNTHETIC SHOP 0124,-8.88
2025-01-20,SYNTHETIC SHOP 0125,-9.25
2025-01-20,SYNTHETIC SHOP 0126,-9.62
2025-01-20,SYNTHETIC SHOP 0127,-9.99
2025-01-20,SYNTHETIC SHOP 0128,-10.36
2025-01-20,SYNTHETIC SHOP 0129,-10.73
2025-01-20,SYNTHETIC SHOP 0130,-11.10
2025-01-20,SYNTHETIC SHOP 0131,-11.47
2025-01-21,SYNTHETIC SHOP 0132,-11.84
2025-01-21,SYNTHETIC SHOP 0133,-12.21
2025-01-21,SYNTHETIC SHOP 0134,-12.58
2025-01-21,SYNTHETIC SHOP 0135,-12.95
2025-01-21,SYNTHETIC SHOP 0136,-13.32
2025-01-21,SYNTHETIC SHOP 0137,-13.69
2025-01-21,SYNTHETIC SHOP 0138,-14.06
2025-01-22,SYNTHETIC SHOP 0139,-14.43
2025-01-22,SYNTHETIC SHOP 0140,250.00
2025-01-22,SYNTHETIC SHOP 0141,-15.17
2025-01-22,SYNTHETIC SHOP 0142,-15.54
2025-01-22,SYNTHETIC SHOP 0143,-15.91
2025-01-22,SYNTHETIC SHOP 0144,-16.28
2025-01-23,SYNTHETIC SHOP 0145,-16.65
2025-01-23,SYNTHETIC SHOP 0146,-17.02
2025-01-23,SYNTHETIC SHOP 0147,-17.39
2025-01-23,SYNTHETIC SHOP 0148,-17.76
2025-01-23,SYNTHETIC SHOP 0149,-18.13
2025-01-23,SYNTHETIC SHOP 0150,-18.50
2025-01-23,SYNTHETIC SHOP 0151,-18.87
2025-01-24,SYNTHETIC SHOP 0152,-19.24
2025-01-24,SYNTHETIC SHOP 0153,-19.61
2025-01-24,SYNTHETIC SHOP 0154,-19.98
2025-01-24,SYNTHETIC SHOP 0155,-1.35
2025-01-24,SYNTHETIC SHOP 0156,-1.72
2025-01-24,SYNTHETIC SHOP 0157,-2.09
2025-01-25,SYNTHETIC SHOP 0158,-2.46
2025-01-25,SYNTHETIC SHOP 0159,-2.83
2025-01-25,SYNTHETIC SHOP 0160,250.00
2025-01-25,SYNTHETIC SHOP 0161,-3.57
2025-01-25,SYNTHETIC SHOP 0162,-3.94
2025-01-25,SYNTHETIC SHOP 0163,-4.31
2025-01-25,SYNTHETIC SHOP 0164,-4.68
2025-01-26,SYNTHETIC SHOP 0165,-5.05
2025-01-26,SYNTHETIC SHOP 0166,-5.42
2025-01-26,SYNTHETIC SHOP 0167,-5.79
2025-01-26,SYNTHETIC SHOP 0168,-6.16
2025-01-26,SYNTHETIC SHOP 0169,-6.53
2025-01-26,SYNTHETIC SHOP 0170,-6.90
2025-01-27,SYNTHETIC SHOP 0171,-7.27
2025-01-27,SYNTHETIC SHOP 0172,-7.64
2025-01-27,SYNTHETIC SHOP 0173,-8.01
2025-01-27,SYNTHETIC SHOP 0174,-8.38
2025-01-27,SYNTHETIC SHOP 0175,-8.75
2025-01-27,SYNTHETIC SHOP 0176,-9.12
2025-01-27,SYNTHETIC SHOP 0177,-9.49
2025-01-28,SYNTHETIC SHOP 0178,-9.86
2025-01-28,SYNTHETIC SHOP 0179,-10.23
2025-01-28,SYNTHETIC SHOP 0180,250.00
2025-01-28,SYNTHETIC SHOP 0181,-10.97
2025-01-28,SYNTHETIC SHOP 0182,-11.34
2025-01-28,SYNTHETIC SHOP 0183,-11.71
2025-01-28,SYNTHETIC SHOP 0184,-12.08
2025-01-29,SYNTHETIC SHOP 0185,-12.45
2025-01-29,SYNTHETIC SHOP 0186,-12.82
2025-01-29,SYNTHETIC SHOP 0187,-13.19
2025-01-29,SYNTHETIC SHOP 0188,-13.56
2025-01-29,SYNTHETIC SHOP 0189,-13.93
2025-01-29,SYNTHETIC SHOP 0190,-14.30
2025-01-30,SYNTHETIC SHOP 0191,-14.67
2025-01-30,SYNTHETIC SHOP 0192,-15.04
2025-01-30,SYNTHETIC SHOP 0193,-15.41
2025-01-30,SYNTHETIC SHOP 0194,-15.78
2025-01-30,SYNTHETIC SHOP 0195,-16.15
2025-01-30,SYNTHETIC SHOP 0196,-16.52
2025-01-30,SYNTHETIC SHOP 0197,-16.89
2025-01-31,SYNTHETIC SHOP 0198,-17.26
2025-01-31,SYNTHETIC SHOP 0199,-17.63
2025-01-31,SYNTHETIC SHOP 0200,250.00
2025-01-31,SYNTHETIC SHOP 0201,-18.37
2025-01-31,SYNTHETIC SHOP 0202,-18.74
2025-01-31,SYNTHETIC SHOP 0203,-19.11
2025-02-01,SYNTHETIC SHOP 0204,-19.48
2025-02-01,SYNTHETIC SHOP 0205,-19.85
2025-02-01,SYNTHETIC SHOP 0206,-1.22
2025-02-01,SYNTHETIC SHOP 0207,-1.59
2025-02-01,SYNTHETIC SHOP 0208,-1.96
2025-02-01,SYNTHETIC SHOP 0209,-2.33
2025-02-01,SYNTHETIC SHOP 0210,-2.70
2025-02-02,SYNTHETIC SHOP 0211,-3.07
2025-02-02,SYNTHETIC SHOP 0212,-3.44
2025-02-02,SYNTHETIC SHOP 0213,-3.81
2025-02-02,SYNTHETIC SHOP 0214,-4.18
2025-02-02,SYNTHETIC SHOP 0215,-4.55
2025-02-02,SYNTHETIC SHOP 0216,-4.92
2025-02-03,SYNTHETIC SHOP 0217,-5.29
2025-02-03,SYNTHETIC SHOP 0218,-5.66
2025-02-03,SYNTHETIC SHOP 0219,-6.03
2025-02-03,SYNTHETIC SHOP 0220,250.00
2025-02-03,SYNTHETIC SHOP 0221,-6.77
2025-02-03,SYNTHETIC SHOP 0222,-7.14
2025-02-03,SYNTHETIC SHOP 0223,-7.51
2025-02-04,SYNTHETIC SHOP 0224,-7.88
2025-02-04,SYNTHETIC SHOP 0225,-8.25
2025-02-04,SYNTHETIC SHOP 0226,-8.62
2025-02-04,SYNTHETIC SHOP 0227,-8.99
2025-02-04,SYNTHETIC SHOP 0228,-9.36
2025-02-04,SYNTHETIC SHOP 0229,-9.73
2025-02-04,SYNTHETIC SHOP 0230,-10.10
2025-02-05,SYNTHETIC SHOP 0231,-10.47
2025-02-05,SYNTHETIC SHOP 0232,-10.84
2025-02-05,SYNTHETIC SHOP 0233,-11.21
2025-02-05,SYNTHETIC SHOP 0234,-11.58
2025-02-05,SYNTHETIC SHOP 0235,-11.95
2025-02-05,SYNTHETIC SHOP 0236,-12.32
2025-02-06,SYNTHETIC SHOP 0237,-12.69
2025-02-06,SYNTHETIC SHOP 0238,-13.06
2025-02-06,SYNTHETIC SHOP 0239,-13.43
2025-02-06,SYNTHETIC SHOP 0240,250.00
2025-02-06,SYNTHETIC SHOP 0241,-14.17
2025-02-06,SYNTHETIC SHOP 0242,-14.54
2025-02-06,SYNTHETIC SHOP 0243,-14.91
2025-02-07,SYNTHETIC SHOP 0244,-15.28
2025-02-07,SYNTHETIC SHOP 0245,-15.65
2025-02-07,SYNTHETIC SHOP 0246,-16.02
2025-02-07,SYNTHETIC SHOP 0247,-16.39
2025-02-07,SYNTHETIC SHOP 0248,-16.76
2025-02-07,SYNTHETIC SHOP 0249,-17.13
2025-02-08,SYNTHETIC SHOP 0250,-17.50
2025-02-08,SYNTHETIC SHOP 0251,-17.87
2025-02-08,SYNTHETIC SHOP 0252,-18.24
2025-02-08,SYNTHETIC SHOP 0253,-18.61
2025-02-08,SYNTHETIC SHOP 0254,-18.98
2025-02-08,SYNTHETIC SHOP 0255,-19.35
2025-02-08,SYNTHETIC SHOP 0256,-19.72
2025-02-09,SYNTHETIC SHOP 0257,-1.09
2025-02-09,SYNTHETIC SHOP 0258,-1.46
2025-02-09,SYNTHETIC SHOP 0259,-1.83
2025-02-09,SYNTHETIC SHOP 0260,250.00
2025-02-09,SYNTHETIC SHOP 0261,-2.57
2025-02-09,SYNTHETIC SHOP 0262,-2.94
2025-02-09,SYNTHETIC SHOP 0263,-3.31
2025-02-10,SYNTHETIC SHOP 0264,-3.68
2025-02-10,SYNTHETIC SHOP 0265,-4.05
2025-02-10,SYNTHETIC SHOP 0266,-4.42
2025-02-10,SYNTHETIC SHOP 0267,-4.79
2025-02-10,SYNTHETIC SHOP 0268,-5.16
2025-02-10,SYNTHETIC SHOP 0269,-5.53
2025-02-11,SYNTHETIC SHOP 0270,-5.90
2025-02-11,SYNTHETIC SHOP 0271,-6.27
2025-02-11,SYNTHETIC SHOP 0272,-6.64
2025-02-11,SYNTHETIC SHOP 0273,-7.01
2025-02-11,SYNTHETIC SHOP 0274,-7.38
2025-02-11,SYNTHETIC SHOP 0275,-7.75
2025-02-11,SYNTHETIC SHOP 0276,-8.12
2025-02-12,SYNTHETIC SHOP 0277,-8.49
2025-02-12,SYNTHETIC SHOP 0278,-8.86
2025-02-12,SYNTHETIC SHOP 0279,-9.23
2025-02-12,SYNTHETIC SHOP 0280,250.00
2025-02-12,SYNTHETIC SHOP 0281,-9.97
2025-02-12,SYNTHETIC SHOP 0282,-10.34
2025-02-13,SYNTHETIC SHOP 0283,-10.71
2025-02-13,SYNTHETIC SHOP 0284,-11.08
2025-02-13,SYNTHETIC SHOP 0285,-11.45
2025-02-13,SYNTHETIC SHOP 0286,-11.82
2025-02-13,SYNTHETIC SHOP 0287,-12.19
2025-02-13,SYNTHETIC SHOP 0288,-12.56
2025-02-13,SYNTHETIC SHOP 0289,-12.93
2025-02-14,SYNTHETIC SHOP 0290,-13.30
2025-02-14,SYNTHETIC SHOP 0291,-13.67
2025-02-14,SYNTHETIC SHOP 0292,-14.04
2025-02-14,SYNTHETIC SHOP 0293,-14.41
2025-02-14,SYNTHETIC SHOP 0294,-14.78
2025-02-14,SYNTHETIC SHOP 0295,-15.15
2025-02-15,SYNTHETIC SHOP 0296,-15.52
2025-02-15,SYNTHETIC SHOP 0297,-15.89
2025-02-15,SYNTHETIC SHOP 0298,-16.26
2025-02-15,SYNTHETIC SHOP 0299,-16.63
2025-02-15,SYNTHETIC SHOP 0300,250.00
2025-02-15,SYNTHETIC SHOP 0301,-17.37
2025-02-15,SYNTHETIC SHOP 0302,-17.74
2025-02-16,SYNTHETIC SHOP 0303,-18.11
2025-02-16,SYNTHETIC SHOP 0304,-18.48
2025-02-16,SYNTHETIC SHOP 0305,-18.85
2025-02-16,SYNTHETIC SHOP 0306,-19.22
2025-02-16,SYNTHETIC SHOP 0307,-19.59
2025-02-16,SYNTHETIC SHOP 0308,-19.96
2025-02-16,SYNTHETIC SHOP 0309,-1.33
2025-02-17,SYNTHETIC SHOP 0310,-1.70
2025-02-17,SYNTHETIC SHOP 0311,-2.07
2025-02-17,SYNTHETIC SHOP 0312,-2.44
2025-02-17,SYNTHETIC SHOP 0313,-2.81
2025-02-17,SYNTHETIC SHOP 0314,-3.18
2025-02-17,SYNTHETIC SHOP 0315,-3.55
2025-02-18,SYNTHETIC SHOP 0316,-3.92
2025-02-18,SYNTHETIC SHOP 0317,-4.29
2025-02-18,SYNTHETIC SHOP 0318,-4.66
2025-02-18,SYNTHETIC SHOP 0319,-5.03
2025-02-18,SYNTHETIC SHOP 0320,250.00
2025-02-18,SYNTHETIC SHOP 0321,-5.77
2025-02-18,SYNTHETIC SHOP 0322,-6.14
2025-02-19,SYNTHETIC SHOP 0323,-6.51
2025-02-19,SYNTHETIC SHOP 0324,-6.88
2025-02-19,SYNTHETIC SHOP 0325,-7.25
2025-02-19,SYNTHETIC SHOP 0326,-7.62
2025-02-19,SYNTHETIC SHOP 0327,-7.99
2025-02-19,SYNTHETIC SHOP 0328,-8.36
2025-02-20,SYNTHETIC SHOP 0329,-8.73
2025-02-20,SYNTHETIC SHOP 0330,-9.10
2025-02-20,SYNTHETIC SHOP 0331,-9.47
2025-02-20,SYNTHETIC SHOP 0332,-9.84
2025-02-20,SYNTHETIC SHOP 0333,-10.21
2025-02-20,SYNTHETIC SHOP 0334,-10.58
2025-02-20,SYNTHETIC SHOP 0335,-10.95
2025-02-21,SYNTHETIC SHOP 0336,-11.32
2025-02-21,SYNTHETIC SHOP 0337,-11.69
2025-02-21,SYNTHETIC SHOP 0338,-12.06
2025-02-21,SYNTHETIC SHOP 0339,-12.43
2025-02-21,SYNTHETIC SHOP 0340,250.00
2025-02-21,SYNTHETIC SHOP 0341,-13.17
2025-02-22,SYNTHETIC SHOP 0342,-13.54
2025-02-22,SYNTHETIC SHOP 0343,-13.91
2025-02-22,SYNTHETIC SHOP 0344,-14.28
2025-02-22,SYNTHETIC SHOP 0345,-14.65
2025-02-22,SYNTHETIC SHOP 0346,-15.02
2025-02-22,SYNTHETIC SHOP 0347,-15.39
2025-02-22,SYNTHETIC SHOP 0348,-15.76
2025-02-23,SYNTHETIC SHOP 0349,-16.13
2025-02-23,SYNTHETIC SHOP 0350,-16.50
2025-02-23,SYNTHETIC SHOP 0351,-16.87
2025-02-23,SYNTHETIC SHOP 0352,-17.24
2025-02-23,SYNTHETIC SHOP 0353,-17.61
2025-02-23,SYNTHETIC SHOP 0354,-17.98
2025-02-23,SYNTHETIC SHOP 0355,-18.35
2025-02-24,SYNTHETIC SHOP 0356,-18.72
2025-02-24,SYNTHETIC SHOP 0357,-19.09
2025-02-24,SYNTHETIC SHOP 0358,-19.46
2025-02-24,SYNTHETIC SHOP 0359,-19.83
2025-02-24,SYNTHETIC SHOP 0360,250.00
2025-02-24,SYNTHETIC SHOP 0361,-1.57
2025-02-25,SYNTHETIC SHOP 0362,-1.94
2025-02-25,SYNTHETIC SHOP 0363,-2.31
2025-02-25,SYNTHETIC SHOP 0364,-2.68
2025-02-25,SYNTHETIC SHOP 0365,-3.05
2025-02-25,SYNTHETIC SHOP 0366,-3.42
2025-02-25,SYNTHETIC SHOP 0367,-3.79
2025-02-25,SYNTHETIC SHOP 0368,-4.16
2025-02-26,SYNTHETIC SHOP 0369,-4.53
2025-02-26,SYNTHETIC SHOP 0370,-4.90
2025-02-26,SYNTHETIC SHOP 0371,-5.27
2025-02-26,SYNTHETIC SHOP 0372,-5.64
2025-02-26,SYNTHETIC SHOP 0373,-6.01
2025-02-26,SYNTHETIC SHOP 0374,-6.38
2025-02-27,SYNTHETIC SHOP 0375,-6.75
2025-02-27,SYNTHETIC SHOP 0376,-7.12
2025-02-27,SYNTHETIC SHOP 0377,-7.49
2025-02-27,SYNTHETIC SHOP 0378,-7.86
2025-02-27,SYNTHETIC SHOP 0379,-8.23
2025-02-27,SYNTHETIC SHOP 0380,250.00
2025-02-27,SYNTHETIC SHOP 0381,-8.97
2025-02-28,SYNTHETIC SHOP 0382,-9.34
2025-02-28,SYNTHETIC SHOP 0383,-9.71
2025-02-28,SYNTHETIC SHOP 0384,-10.08
2025-02-28,SYNTHETIC SHOP 0385,-10.45
2025-02-28,SYNTHETIC SHOP 0386,-10.82
2025-02-28,SYNTHETIC SHOP 0387,-11.19
2025-03-01,SYNTHETIC SHOP 0388,-11.56
2025-03-01,SYNTHETIC SHOP 0389,-11.93
2025-03-01,SYNTHETIC SHOP 0390,-12.30
2025-03-01,SYNTHETIC SHOP 0391,-12.67
2025-03-01,SYNTHETIC SHOP 0392,-13.04
2025-03-01,SYNTHETIC SHOP 0393,-13.41
2025-03-01,SYNTHETIC SHOP 0394,-13.78
2025-03-02,SYNTHETIC SHOP 0395,-14.15
2025-03-02,SYNTHETIC SHOP 0396,-14.52
2025-03-02,SYNTHETIC SHOP 0397,-14.89
2025-03-02,SYNTHETIC SHOP 0398,-15.26
2025-03-02,SYNTHETIC SHOP 0399,-15.63
2025-03-02,SYNTHETIC SHOP 0400,250.00
2025-03-02,SYNTHETIC SHOP 0401,-16.37
2025-03-03,SYNTHETIC SHOP 0402,-16.74
2025-03-03,SYNTHETIC SHOP 0403,-17.11
2025-03-03,SYNTHETIC SHOP 0404,-17.48
2025-03-03,SYNTHETIC SHOP 0405,-17.85
2025-03-03,SYNTHETIC SHOP 0406,-18.22
2025-03-03,SYNTHETIC SHOP 0407,-18.59
2025-03-04,SYNTHETIC SHOP 0408,-18.96
2025-03-04,SYNTHETIC SHOP 0409,-19.33
2025-03-04,SYNTHETIC SHOP 0410,-19.70
2025-03-04,SYNTHETIC SHOP 0411,-1.07
2025-03-04,SYNTHETIC SHOP 0412,-1.44
2025-03-04,SYNTHETIC SHOP 0413,-1.81
2025-03-04,SYNTHETIC SHOP 0414,-2.18
2025-03-05,SYNTHETIC SHOP 0415,-2.55
2025-03-05,SYNTHETIC SHOP 0416,-2.92
2025-03-05,SYNTHETIC SHOP 0417,-3.29
2025-03-05,SYNTHETIC SHOP 0418,-3.66
2025-03-05,SYNTHETIC SHOP 0419,-4.03
2025-03-05,SYNTHETIC SHOP 0420,250.00
2025-03-06,SYNTHETIC SHOP 0421,-4.77
2025-03-06,SYNTHETIC SHOP 0422,-5.14
2025-03-06,SYNTHETIC SHOP 0423,-5.51
2025-03-06,SYNTHETIC SHOP 0424,-5.88
2025-03-06,SYNTHETIC SHOP 0425,-6.25
2025-03-06,SYNTHETIC SHOP 0426,-6.62
2025-03-06,SYNTHETIC SHOP 0427,-6.99
2025-03-07,SYNTHETIC SHOP 0428,-7.36
2025-03-07,SYNTHETIC SHOP 0429,-7.73
2025-03-07,SYNTHETIC SHOP 0430,-8.10
2025-03-07,SYNTHETIC SHOP 0431,-8.47
2025-03-07,SYNTHETIC SHOP 0432,-8.84
2025-03-07,SYNTHETIC SHOP 0433,-9.21
2025-03-08,SYNTHETIC SHOP 0434,-9.58
2025-03-08,SYNTHETIC SHOP 0435,-9.95
2025-03-08,SYNTHETIC SHOP 0436,-10.32
2025-03-08,SYNTHETIC SHOP 0437,-10.69
2025-03-08,SYNTHETIC SHOP 0438,-11.06
2025-03-08,SYNTHETIC SHOP 0439,-11.43
2025-03-08,SYNTHETIC SHOP 0440,250.00
2025-03-09,SYNTHETIC SHOP 0441,-12.17
2025-03-09,SYNTHETIC SHOP 0442,-12.54
2025-03-09,SYNTHETIC SHOP 0443,-12.91
2025-03-09,SYNTHETIC SHOP 0444,-13.28
2025-03-09,SYNTHETIC SHOP 0445,-13.65
2025-03-09,SYNTHETIC SHOP 0446,-14.02
2025-03-09,SYNTHETIC SHOP 0447,-14.39
2025-03-10,SYNTHETIC SHOP 0448,-14.76
2025-03-10,SYNTHETIC SHOP 0449,-15.13
2025-03-10,SYNTHETIC SHOP 0450,-15.50
2025-03-10,SYNTHETIC SHOP 0451,-15.87
2025-03-10,SYNTHETIC SHOP 0452,-16.24
2025-03-10,SYNTHETIC SHOP 0453,-16.61
2025-03-11,SYNTHETIC SHOP 0454,-16.98
2025-03-11,SYNTHETIC SHOP 0455,-17.35
2025-03-11,SYNTHETIC SHOP 0456,-17.72
2025-03-11,SYNTHETIC SHOP 0457,-18.09
2025-03-11,SYNTHETIC SHOP 0458,-18.46
2025-03-11,SYNTHETIC SHOP 0459,-18.83
2025-03-11,SYNTHETIC SHOP 0460,250.00
2025-03-12,SYNTHETIC SHOP 0461,-19.57
2025-03-12,SYNTHETIC SHOP 0462,-19.94
2025-03-12,SYNTHETIC SHOP 0463,-1.31
2025-03-12,SYNTHETIC SHOP 0464,-1.68
2025-03-12,SYNTHETIC SHOP 0465,-2.05
2025-03-12,SYNTHETIC SHOP 0466,-2.42
2025-03-13,SYNTHETIC SHOP 0467,-2.79
2025-03-13,SYNTHETIC SHOP 0468,-3.16
2025-03-13,SYNTHETIC SHOP 0469,-3.53
2025-03-13,SYNTHETIC SHOP 0470,-3.90
2025-03-13,SYNTHETIC SHOP 0471,-4.27
2025-03-13,SYNTHETIC SHOP 0472,-4.64
2025-03-13,SYNTHETIC SHOP 0473,-5.01
2025-03-14,SYNTHETIC SHOP 0474,-5.38
2025-03-14,SYNTHETIC SHOP 0475,-5.75
2025-03-14,SYNTHETIC SHOP 0476,-6.12
2025-03-14,SYNTHETIC SHOP 0477,-6.49
2025-03-14,SYNTHETIC SHOP 0478,-6.86
2025-03-14,SYNTHETIC SHOP 0479,-7.23
2025-03-15,SYNTHETIC SHOP 0480,250.00
2025-03-15,SYNTHETIC SHOP 0481,-7.97
2025-03-15,SYNTHETIC SHOP 0482,-8.34
2025-03-15,SYNTHETIC SHOP 0483,-8.71
2025-03-15,SYNTHETIC SHOP 0484,-9.08
2025-03-15,SYNTHETIC SHOP 0485,-9.45
2025-03-15,SYNTHETIC SHOP 0486,-9.82
2025-03-16,SYNTHETIC SHOP 0487,-10.19
2025-03-16,SYNTHETIC SHOP 0488,-10.56
2025-03-16,SYNTHETIC SHOP 0489,-10.93
2025-03-16,SYNTHETIC SHOP 0490,-11.30
2025-03-16,SYNTHETIC SHOP 0491,-11.67
2025-03-16,SYNTHETIC SHOP 0492,-12.04
2025-03-16,SYNTHETIC SHOP 0493,-12.41
2025-03-17,SYNTHETIC SHOP 0494,-12.78
2025-03-17,SYNTHETIC SHOP 0495,-13.15
2025-03-17,SYNTHETIC SHOP 0496,-13.52
2025-03-17,SYNTHETIC SHOP 0497,-13.89
2025-03-17,SYNTHETIC SHOP 0498,-14.26
2025-03-17,SYNTHETIC SHOP 0499,-14.63
